학교종류명,학교명,도로명주소,Latitude,Longitude,2023
초등학교,서울신남초등학교,서울특별시 양천구 남부순환로83길,37.5166394,126.8435894,22.2
초등학교,서울신기초등학교,서울특별시 양천구 신정로 292,37.5111873,126.854175,22.2
초등학교,서울신곡초등학교,서울특별시 강서구 등촌로13자길 42-14,37.5387761,126.8557934,20.9
초등학교,서울신강초등학교,서울특별시 양천구 중앙로55길 72,37.525841,126.8414098,22.2
초등학교,서울수명초등학교,서울특별시 강서구 수명로1길 84,37.5526316,126.8238979,20.9
초등학교,서울송화초등학교,서울특별시 강서구 방화대로34길 2,37.570643,126.8207702,20.9
초등학교,서울송정초등학교,서울특별시 강서구 공항대로3길 18,37.5623851,126.8110415,20.9
초등학교,서울서정초등학교,서울특별시 양천구 목동로8길 19,37.5240406,126.8673425,22.2
초등학교,서울삼정초등학교,서울특별시 강서구 금낭화로 222,37.5800782,126.8103478,20.9
초등학교,서울백석초등학교,서울특별시 강서구 공항대로 491,37.5532508,126.8620369,20.9
초등학교,서울방화초등학교,서울특별시 강서구 양천로6길 92,37.5686192,126.8056935,20.9
초등학교,서울발산초등학교,서울특별시 강서구 강서로45길 113,37.54983319999999,126.8308118,20.9
초등학교,서울목원초등학교,서울특별시 양천구 목동중앙로 204,37.5429221,126.8823145,22.2
초등학교,서울목운초등학교,서울특별시 양천구 목동동로 235,37.5268422,126.8730282,22.2
초등학교,서울목동초등학교,서울특별시 양천구 목동동로12길 12,37.5224794,126.8720859,22.2
초등학교,서울등현초등학교,서울특별시 강서구 화곡로65길 124,37.5612854,126.8477708,20.9
초등학교,서울등촌초등학교,서울특별시 강서구 등촌로39길 71,37.5475357,126.8581999,20.9
초등학교,서울등원초등학교,서울특별시 강서구 화곡로65길 90,37.5604595,126.8499055,20.9
초등학교,서울등양초등학교,서울특별시 강서구 강서로56나길 140,37.56480020000001,126.8446603,20.9
초등학교,서울등서초등학교,서울특별시 강서구 화곡로58길 86,37.5517629,126.8549434,20.9
초등학교,서울등명초등학교,서울특별시 강서구 강서로56나길 34,37.56062379999999,126.8422905,20.9
초등학교,서울등마초등학교,서울특별시 강서구 등촌로35길 12,37.5419866,126.8617578,20.9
초등학교,서울내발산초등학교,서울특별시 강서구 강서로46길 23,37.5512822,126.8377987,20.9
초등학교,서울남명초등학교,서울특별시 양천구 중앙로23길 3,37.5147894,126.8540583,22.2
초등학교,서울공항초등학교,서울특별시 강서구 마곡서1로 68,37.5630186,126.8216307,20.9
초등학교,서울공진초등학교,서울특별시 강서구 마곡서로 33,37.5578329,126.8226825,20.9
초등학교,서울계남초등학교,서울특별시 양천구 목동동로2길 54,37.5099706,126.8601601,22.2
초등학교,서울경인초등학교,서울특별시 양천구 안양천로 1009,37.5327839,126.8863757,22.2
초등학교,서울개화초등학교,서울특별시 강서구 양천로 11,37.5726397,126.8049577,20.9
초등학교,서울강월초등학교,서울특별시 양천구 신월로 97,37.5160671,126.8339911,22.2
초등학교,서울강신초등학교,서울특별시 양천구 월정로 280,37.5426771,126.8294753,22.2
초등학교,서울강서초등학교,서울특별시 양천구 오목로 31,37.5222639,126.8405261,22.2
초등학교,서울갈산초등학교,서울특별시 양천구 목동로 31,37.5117158,126.870068,22.2
초등학교,서울가양초등학교,서울 강서구 허준로 186,37.5616907,126.8590379,20.9
초등학교,서울가곡초등학교,서울특별시 강서구 공항대로36길 74,37.5549821,126.8363442,20.9
초등학교,서울대학교사범대학부설초등학교,서울특별시 종로구 대학로 64,37.5773056,127.003633,18.4
초등학교,운현초등학교,서울특별시 종로구 삼일대로 460,37.5758212,126.9878739,18.4
초등학교,신광초등학교,서울특별시 용산구 청파로 263,37.5430189,126.9699741,18.5
초등학교,숭의초등학교,서울특별시 중구 소파로2길 10,37.5569016,126.9874009,20.6
초등학교,서울흥인초등학교,서울특별시 중구 청구로6길 11,37.560698,127.0144689,20.6
초등학교,서울후암초등학교,서울특별시 용산구 두텁바위로 140,37.5510434,126.9821476,18.5
초등학교,서울효제초등학교,서울특별시 종로구 대학로 12,37.5726433,127.0029501,18.4
초등학교,서울혜화초등학교,서울특별시 종로구 혜화로 32,37.5889493,126.9999836,18.4
초등학교,서울한남초등학교,서울특별시 용산구 한남대로 112,37.539031,127.0052547,18.5
초등학교,서울한강초등학교,서울특별시 용산구 한강대로14길 9,37.5252195,126.9650816,18.5
초등학교,서울충무초등학교,서울 중구 퇴계로50길 13,37.5620231,127.0018217,20.6
초등학교,서울청파초등학교,서울특별시 용산구 효창원로 228,37.5475869,126.9642369,18.5
초등학교,서울청운초등학교,서울특별시 종로구 자하문로 105,37.5857023,126.9693616,18.4
초등학교,서울청구초등학교,서울특별시 중구 다산로 170,37.5583958,127.0141694,20.6
초등학교,서울창신초등학교,서울특별시 종로구 지봉로 73,37.5761362,127.0144602,18.4
초등학교,서울재동초등학교,서울특별시 종로구 북촌로4길 7,37.5798618,126.9856013,18.4
초등학교,서울장충초등학교,서울특별시 중구 청구로17길 40,37.5594942,127.011181,20.6
초등학교,서울이태원초등학교,서울특별시 용산구 녹사평대로40길 19,37.5359019,126.9880062,18.5
초등학교,서울원효초등학교,서울특별시 용산구 효창원로13길 38,37.5361964,126.9518352,18.5
초등학교,서울용암초등학교,서울특별시 용산구 녹사평대로60길 39,37.5448883,126.9891571,18.5
초등학교,서울용산초등학교,서울 용산구 한강대로57길 33,37.5354671,126.9724293,18.5
초등학교,서울신용산초등학교,서울특별시 용산구 이촌로 255,37.5200115,126.9758982,18.5
초등학교,서울신당초등학교,서울특별시 중구 난계로 141,37.5638936,127.023744,20.6
초등학교,서울세검정초등학교,서울특별시 종로구 세검정로9길 1,37.6032389,126.9609644,18.4
초등학교,서울서빙고초등학교,서울특별시 용산구 서빙고로51길 14,37.5213559,126.9919285,18.5
초등학교,서울삼광초등학교,서울특별시 용산구 두텁바위로1나길 19,37.5472363,126.9766841,18.5
초등학교,서울봉래초등학교,서울특별시 중구 손기정로 73,37.5563153,126.9640004,20.6
초등학교,서울보광초등학교,서울특별시 용산구 우사단로 20,37.5324128,126.996496,18.5
초등학교,서울명신초등학교,서울특별시 종로구 낙산길 250,37.581588,127.0142054,18.4
초등학교,서울매동초등학교,서울특별시 종로구 사직로9길 19,37.5774226,126.9666768,18.4
초등학교,서울독립문초등학교,서울특별시 종로구 통일로12길 23,37.5741878,126.9602469,18.4
초등학교,서울덕수초등학교,서울특별시 중구 덕수궁길 140,37.5685461,126.9745495,20.6
초등학교,서울남정초등학교,서울특별시 용산구 원효로64길 17-10,37.53635750000001,126.9649784,18.5
초등학교,서울남산초등학교,서울특별시 중구 퇴계로22길 17,37.5599979,126.9866564,20.6
초등학교,서울금양초등학교,서울특별시 용산구 효창원로 137,37.5405866,126.9611863,18.5
초등학교,서울교동초등학교,서울특별시 종로구 삼일대로 446,37.5748296,126.9877469,18.4
초등학교,서울광희초등학교,서울특별시 중구 다산로 269,37.5674577,127.0150222,20.6
초등학교,상명대학교사범대학부속초등학교,서울특별시 종로구 홍지문2길 1,37.6008111,126.956353,18.4
초등학교,리라초등학교,서울특별시 중구 소파로2길 7,37.5578599,126.9879108,20.6
초등학교,동산초등학교,서울특별시 중구 매봉18길 109,37.5563823,127.0170729,20.6
초등학교,화랑초등학교,서울특별시 노원구 화랑로 621,37.6277725,127.0904878,20.6
초등학교,한신초등학교,서울특별시 도봉구 노해로49길 69,37.65297,127.0317983,20.3
초등학교,태강삼육초등학교,서울특별시 노원구 화랑로 815,37.6429012,127.1060303,20.6
초등학교,청원초등학교,서울특별시 노원구 한글비석로 506,37.6660014,127.0623156,20.6
초등학교,서울한천초등학교,서울특별시 노원구 마들로 45,37.6201878,127.0689363,20.6
초등학교,서울태릉초등학교,서울특별시 노원구 노원로1길 36,37.6225387,127.0850209,20.6
초등학교,서울태랑초등학교,서울특별시 노원구 화랑로51나길 31,37.626118,127.0907034,20.6
초등학교,서울초당초등학교,서울특별시 도봉구 해등로32길 11,37.6580929,127.0222932,20.3
초등학교,서울청계초등학교,서울특별시 노원구 공릉로 431,37.6446677,127.0662866,20.6
초등학교,서울창일초등학교,서울특별시 도봉구 노해로66길 84,37.6474588,127.0476003,20.3
초등학교,서울창원초등학교,서울특별시 도봉구 해등로 103,37.6523423,127.0406358,20.3
초등학교,서울창림초등학교,서울특별시 도봉구 덕릉로63길 46,37.6432485,127.0414348,20.3
초등학교,서울창동초등학교,서울특별시 도봉구 해등로16길 81,37.6551207,127.0447633,20.3
초등학교,서울창도초등학교,서울특별시 도봉구 방학로 32-28,37.6635875,127.0490195,20.3
초등학교,서울창경초등학교,서울특별시 도봉구 도봉로129길 54,37.65603979999999,127.035033,20.3
초등학교,서울중현초등학교,서울특별시 노원구 섬밭로 181,37.6320961,127.0665418,20.6
초등학교,서울중평초등학교,서울특별시 노원구 섬밭로 241,37.6373034,127.0641709,20.6
초등학교,서울중원초등학교,서울특별시 노원구 섬밭로 316,37.6436662,127.062781,20.6
초등학교,서울중계초등학교,서울특별시 노원구 한글비석로19길 39,37.6575094,127.0733006,20.6
초등학교,서울자운초등학교,서울특별시 도봉구 마들로13길 166,37.6577741,127.0466339,20.3
초등학교,서울을지초등학교,서울특별시 노원구 중계로 239,37.650622,127.0729107,20.6
초등학교,서울월천초등학교,서울특별시 도봉구 노해로70길 96,37.6478352,127.0519604,20.3
초등학교,서울월계초등학교,서울특별시 노원구 월계로45가길 10,37.6276476,127.0508093,20.6
초등학교,서울원광초등학교,서울특별시 노원구 덕릉로76길 18,37.6539982,127.0748971,20.6
초등학교,서울용원초등학교,서울특별시 노원구 섬밭로 144,37.62929219999999,127.068908,20.6
초등학교,서울용동초등학교,서울특별시 노원구 한글비석로1길 81-11,37.6415556,127.0694706,20.6
초등학교,서울온곡초등학교,서울특별시 노원구 한글비석로52길 59,37.6673966,127.0660012,20.6
초등학교,서울오봉초등학교,서울특별시 도봉구 시루봉로 285,37.6716461,127.0403614,20.3
초등학교,서울연촌초등학교,서울특별시 노원구 공릉로58길 36,37.6342351,127.0729923,20.6
초등학교,서울연지초등학교,서울특별시 노원구 월계로55길 48,37.6334872,127.059949,20.6
초등학교,서울쌍문초등학교,서울특별시 도봉구 우이천로 360,37.6486928,127.0244709,20.3
초등학교,서울신화초등학교,서울특별시 도봉구 우이천로 120,37.6324968,127.0412371,20.3
초등학교,서울신학초등학교,서울특별시 도봉구 방학로 247-21,37.6607824,127.0252853,20.3
초등학교,서울신창초등학교,서울특별시 도봉구 덕릉로60길 93,37.6362593,127.0421388,20.3
초등학교,서울신상계초등학교,서울특별시 노원구 상계로 267,37.6679336,127.075807,20.6
초등학교,서울신방학초등학교,서울특별시 도봉구 시루봉로 173,37.6657588,127.0294466,20.3
초등학교,서울신계초등학교,서울특별시 노원구 초안산로 29,37.6300141,127.0531359,20.6
초등학교,서울숭미초등학교,서울특별시 도봉구 노해로 179,37.65078949999999,127.0278271,20.3
초등학교,서울수암초등학교,서울특별시 노원구 중계로12길 9,37.6481307,127.0815553,20.6
초등학교,서울수락초등학교,서울특별시 노원구 동일로 1745,37.68400690000001,127.0545469,20.6
초등학교,서울선곡초등학교,서울특별시 노원구 광운로2길 1,37.6184276,127.0581667,20.6
초등학교,서울상천초등학교,서울특별시 노원구 덕릉로 443,37.6460078,127.0579021,20.6
초등학교,서울상월초등학교,서울특별시 노원구 동일로221길 27,37.6584826,127.0571666,20.6
초등학교,서울상원초등학교,서울특별시 노원구 한글비석로54길 119,37.6675992,127.0600929,20.6
초등학교,서울상수초등학교,서울특별시 노원구 동일로216길 66,37.6516221,127.0648872,20.6
초등학교,서울상곡초등학교,서울특별시 노원구 노원로38길 34,37.6623987,127.0624797,20.6
초등학교,서울상계초등학교,서울특별시 노원구 상계로9길 39,37.6591835,127.065985,20.6
초등학교,서울상경초등학교,서울특별시 노원구 수락산로 237,37.6703503,127.0516941,20.6
초등학교,서울불암초등학교,서울특별시 노원구 중계로 178,37.6511319,127.0805262,20.6
초등학교,서울백운초등학교,서울특별시 도봉구 삼양로146길 17,37.653036,127.0136408,20.3
초등학교,서울방학초등학교,서울특별시 도봉구 도당로9길 34,37.6639166,127.032101,20.3
초등학교,서울동일초등학교,서울특별시 노원구 한글비석로 566,37.6649689,127.0547222,20.6
초등학교,서울도봉초등학교,서울특별시 도봉구 도봉로173길 96,37.6793606,127.0383592,20.3
초등학교,서울덕암초등학교,서울특별시 노원구 덕릉로112길 68,37.6665607,127.081256,20.6
초등학교,서울당현초등학교,서울특별시 노원구 동일로213길 52,37.6486335,127.0583815,20.6
초등학교,서울누원초등학교,서울특별시 도봉구 마들로 859-44,37.6865304,127.0495373,20.3
초등학교,서울녹천초등학교,서울특별시 노원구 마들로3길 34,37.6286552,127.0634321,20.6
초등학교,서울노일초등학교,서울특별시 노원구 동일로 1625,37.6732795,127.0547887,20.6
초등학교,서울노원초등학교,서울특별시 노원구 동일로230나길 32,37.6729987,127.0583228,20.6
초등학교,서울공연초등학교,서울특별시 노원구 동일로192가길 16,37.6270289,127.0743858,20.6
초등학교,서울공릉초등학교,서울특별시 노원구 동일로173길 12,37.6190942,127.0743075,20.6
초등학교,서울계상초등학교,서울특별시 노원구 한글비석로41가길 24,37.6630072,127.0679325,20.6
초등학교,서울가인초등학교,서울특별시 도봉구 도봉로136다길 4,37.6598383,127.0432608,20.3
초등학교,상명초등학교,서울특별시 노원구 덕릉로 541,37.6484812,127.0675404,20.6
초등학교,동북초등학교,서울특별시 도봉구 시루봉로 53,37.6553087,127.0267571,20.3
초등학교,서울항동초등학교,서울특별시 구로구 연동로 178,37.4824917,126.8242653,20.4
초등학교,서울하늘숲초등학교,서울특별시 구로구 오리로 1106,37.4850481,126.8419564,20.4
초등학교,서울금나래초등학교,서울특별시 금천구 시흥대로79길 37,37.4581332,126.8962769,18.9
초등학교,서울천이초등학교,서울특별시 구로구 오류로 30,37.4897685,126.8406895,20.4
초등학교,서울천왕초등학교,서울특별시 구로구 천왕로1길 11,37.4814477,126.8370797,20.4
초등학교,서울탑동초등학교,서울특별시 금천구 탑골로 47-3,37.4526773,126.9144646,18.9
초등학교,서울정심초등학교,서울특별시 금천구 독산로78다길 89,37.4715317,126.9082847,18.9
초등학교,서울윤중초등학교,서울특별시 영등포구 여의나루로2길 14,37.5194933,126.9228233,20.8
초등학교,서울우신초등학교,서울특별시 영등포구 신길로 190,37.5094002,126.9118385,20.8
초등학교,서울온수초등학교,서울특별시 구로구 부일로 893,37.4938548,126.8260896,20.4
초등학교,서울오정초등학교,서울특별시 구로구 경인로2길 10,37.4896946,126.8263378,20.4
초등학교,서울오류초등학교,서울특별시 구로구 경인로19길 39,37.4985866,126.8420766,20.4
초등학교,서울오류남초등학교,서울특별시 구로구 서해안로24길 22,37.4894213,126.8385269,20.4
초등학교,서울영중초등학교,서울특별시 영등포구 양산로 185,37.523603,126.9038836,20.8
초등학교,서울영일초등학교,서울특별시 구로구 남부순환로105길 218,37.4853929,126.8838471,20.4
초등학교,서울영원초등학교,서울특별시 영등포구 도영로 22길 31,37.5105382,126.9022395,20.8
초등학교,서울영신초등학교,서울특별시 영등포구 도신로60길 23,37.5098084,126.9184286,20.8
초등학교,서울영서초등학교,서울특별시 구로구 도림로20길 57,37.4882669,126.8951118,20.4
초등학교,서울영문초등학교,서울특별시 영등포구 문래로 56,37.5196828,126.8876827,20.8
초등학교,서울영림초등학교,서울특별시 영등포구 시흥대로173길 14,37.4871601,126.9028714,20.8
초등학교,서울영등포초등학교,서울특별시 영등포구 경인로 756,37.5128239,126.8985316,20.8
초등학교,서울영동초등학교,서울특별시 영등포구 국회대로53길 20,37.5265582,126.9073056,20.8
초등학교,서울영남초등학교,서울특별시 금천구 문성로 62-15,37.4757357,126.9095497,18.9
초등학교,서울여의도초등학교,서울특별시 영등포구 여의대방로 439,37.5229009,126.9365032,20.8
초등학교,서울안천초등학교,서울특별시 금천구 한내로 69-16,37.4581877,126.8885152,18.9
초등학교,서울신흥초등학교,서울특별시 금천구 독산로36나길 21,37.4594345,126.9088506,18.9
초등학교,서울신영초등학교,서울특별시 영등포구 도신로4길 32,37.5004065,126.8959699,20.8
초등학교,서울신미림초등학교,서울특별시 구로구 신도림로 26,37.5067008,126.8795258,20.4
초등학교,서울신도림초등학교,서울특별시 구로구 신도림로19길 44,37.5123288,126.8829078,20.4
초등학교,서울신대림초등학교,서울특별시 영등포구 대림로8길 25,37.4921905,126.9059426,20.8
초등학교,서울신구로초등학교,서울특별시 구로구 가마산로27길 69,37.4993865,126.8893104,20.4
초등학교,서울시흥초등학교,서울특별시 금천구 독산로23길 26,37.4548042,126.9048667,18.9
초등학교,서울세곡초등학교,서울특별시 구로구 고척로33길 34,37.5047112,126.8491696,20.4
초등학교,서울선유초등학교,서울특별시 영등포구 선유로43가길 14,37.5326484,126.8926503,20.8
초등학교,서울백산초등학교,서울특별시 금천구 시흥대로38길 78,37.4470039,126.9050089,18.9
초등학교,서울미래초등학교,서울특별시 구로구 새말로 73,37.5050456,126.8880056,20.4
초등학교,서울문성초등학교,서울특별시 금천구 시흥대로 460,37.4745882,126.8993532,18.9
초등학교,서울문백초등학교,서울특별시 금천구 시흥대로47길 43-1,37.4470805,126.8993032,18.9
초등학교,서울문래초등학교,서울특별시 영등포구 문래로 104,37.518651,126.8933009,20.8
초등학교,서울문교초등학교,서울특별시 금천구 독산로54길 102,37.4664219,126.9087003,18.9
초등학교,서울매봉초등학교,서울특별시 구로구 고척로21길 55,37.5043728,126.8445548,20.4
초등학교,서울두산초등학교,서울특별시 금천구 범안로11길 3,37.4671638,126.8910112,18.9
초등학교,서울동구로초등학교,서울특별시 구로구 구로중앙로14길 43,37.4948835,126.8926192,20.4
초등학교,서울독산초등학교,서울특별시 금천구 시흥대로104길 31,37.4652405,126.9000609,18.9
초등학교,서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.4987012,126.9008531,20.8
초등학교,서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.5082229,126.9073955,20.8
초등학교,서울덕의초등학교,서울특별시 구로구 고척로 213,37.5060893,126.8566773,20.4
초등학교,서울대영초등학교,서울특별시 영등포구 신길로23길 43,37.5024863,126.9058889,20.8
초등학교,서울대방초등학교,서울특별시 영등포구 여의대방로35길 14,37.5024692,126.9192814,20.8
초등학교,서울대동초등학교,서울특별시 영등포구 대림로21길 6,37.4933501,126.9001454,20.8
초등학교,서울대길초등학교,서울특별시 영등포구 대방천로 206,37.4981318,126.9137388,20.8
초등학교,서울당중초등학교,서울특별시 영등포구 선유로 131,37.5262496,126.8903407,20.8
초등학교,서울당서초등학교,서울특별시 영등포구 당산로 187,37.5316676,126.8994544,20.8
초등학교,서울당산초등학교,서울특별시 영등포구 선유로55길 32,37.5395305,126.896184,20.8
초등학교,서울금천초등학교,서울특별시 금천구 탑골로5길 60,37.4547981,126.9122575,18.9
초등학교,서울금산초등학교,서울특별시 금천구 시흥대로24길 57,37.4416478,126.908194,18.9
초등학교,서울금동초등학교,서울특별시 금천구 금하로30길 53,37.4475289,126.9164162,18.9
초등학교,서울구일초등학교,서울특별시 구로구 구일로 68,37.4927246,126.8730243,20.4
초등학교,서울구로초등학교,서울특별시 구로구 구로중앙로27나길 9,37.4968922,126.885956,20.4
초등학교,서울구로남초등학교,서울특별시 구로구 디지털로27길 76,37.4849103,126.890802,20.4
초등학교,서울고척초등학교,서울특별시 구로구 경서로 31,37.5007474,126.8572057,20.4
초등학교,서울고원초등학교,서울특별시 구로구 경인로46길 13,37.4974664,126.8657362,20.4
초등학교,서울고산초등학교,서울특별시 구로구 중앙로 6,37.4991292,126.8654428,20.4
초등학교,서울개웅초등학교,서울특별시 구로구 개봉로11길 98,37.4883826,126.8501628,20.4
초등학교,서울개봉초등학교,서울특별시 구로구 개봉로16길 30-11,37.4894288,126.8584501,20.4
초등학교,서울개명초등학교,서울특별시 구로구 개봉로1다길 16-9,37.482935,126.8506977,20.4
초등학교,서울가산초등학교,서울특별시 금천구 남부순환로 1304-11,37.4779694,126.8964435,18.9
초등학교,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4512743,126.916348,18.9
초등학교,서울어울초등학교,서울특별시 은평구 통일로 650,37.6063438,126.9351259,20.9
초등학교,서울가재울초등학교,서울특별시 서대문구 모래내로15길 61,37.5736551,126.9184086,21.8
초등학교,서울은빛초등학교,서울특별시 은평구 진관3로 73-17,37.6407397,126.9206861,20.9
초등학교,서울하늘초등학교,서울특별시 마포구 월드컵북로 502-14,37.58546520000001,126.8807982,20.8
초등학교,서울수리초등학교,서울특별시 은평구 불광로14길 10-10,37.6202931,126.9341638,20.9
초등학교,홍익대학교사범대학부속초등학교,서울특별시 마포구 성미산로 51,37.5598163,126.9133449,20.8
초등학교,충암초등학교,서울특별시 은평구 가좌로5길 5,37.5849613,126.9214457,20.9
초등학교,추계초등학교,서울특별시 서대문구 북아현로11가길 7,37.5627129,126.9533273,21.8
초등학교,이화여자대학교사범대학부속초등학교,서울특별시 서대문구 성산로 512-39,37.5609487,126.9426523,21.8
초등학교,예일초등학교,서울특별시 은평구 연서로 117,37.6101582,126.9153115,20.9
초등학교,선일초등학교,서울특별시 은평구 갈현로29길 27,37.6197355,126.912473,20.9
초등학교,서울홍제초등학교,서울특별시 서대문구 홍은중앙로 13,37.5925972,126.9439061,21.8
초등학교,서울홍은초등학교,서울특별시 서대문구 세검정로 105,37.597357,126.9496883,21.8
초등학교,서울홍연초등학교,서울특별시 서대문구 백련사길 55,37.5817146,126.9310399,21.8
초등학교,서울한서초등학교,서울특별시 마포구 대흥로24바길 27,37.55350809999999,126.9495356,20.8
초등학교,서울창천초등학교,서울특별시 마포구 백범로1길 56,37.5547333,126.9394175,20.8
초등학교,서울창서초등학교,서울특별시 서대문구 연세로5나길 30-3,37.5576127,126.9339632,21.8
초등학교,서울진관초등학교,서울특별시 은평구 진관4로 78-16,37.645199,126.9293047,20.9
초등학교,서울증산초등학교,서울특별시 은평구 증산서길 61,37.5824301,126.9044908,20.9
초등학교,서울중동초등학교,서울특별시 마포구 월드컵북로 152,37.5666181,126.9113904,20.8
초등학교,서울인왕초등학교,서울특별시 서대문구 세무서길 33-9,37.5902441,126.9453276,21.8
초등학교,서울응암초등학교,서울특별시 은평구 가좌로6길 20,37.5879931,126.9212763,20.9
초등학교,서울은평초등학교,서울특별시 은평구 은평로 239,37.601791,126.9343984,20.9
초등학교,서울은진초등학교,서울특별시 은평구 진관1로 21-20,37.6330315,126.9211161,20.9
초등학교,서울은명초등학교,서울특별시 은평구 은평로4길 21-9,37.597629,126.9183842,20.9
초등학교,서울용강초등학교,서울특별시 마포구 백범로17길 9,37.54911329999999,126.9440541,20.8
초등학교,서울염리초등학교,서울특별시 마포구 토정로37길 37,37.5424349,126.9458653,20.8
초등학교,서울연희초등학교,서울특별시 서대문구 연희로 136,37.56920789999999,126.9338235,21.8
초등학교,서울연천초등학교,서울특별시 은평구 연서로34길 22,37.6208097,126.9293346,20.9
초등학교,서울연은초등학교,서울특별시 은평구 백련산로2길 35,37.5907251,126.9248081,20.9
초등학교,서울연신초등학교,서울특별시 은평구 연서로 347,37.6263103,126.9283771,20.9
초등학교,서울연광초등학교,서울특별시 은평구 연서로35길 37,37.6239685,126.9241114,20.9
초등학교,서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50,37.5798466,126.9181248,21.8
초등학교,서울역촌초등학교,서울특별시 은평구 은평로3길 25,37.6016815,126.914373,20.9
초등학교,서울안산초등학교,서울특별시 서대문구 통일로 321,37.5793452,126.9515294,21.8
초등학교,서울아현초등학교,서울특별시 마포구 굴레방로 6,37.5554163,126.9561352,20.8
초등학교,서울신석초등학교,서울특별시 마포구 대흥로 33,37.5438625,126.9377264,20.8
초등학교,서울신사초등학교,서울특별시 은평구 가좌로 275-2,37.592728,126.9122874,20.9
초등학교,서울신북초등학교,서울특별시 마포구 월드컵북로38길 26,37.5709938,126.9047529,20.8
초등학교,서울신도초등학교,서울특별시 은평구 진관1로 77-23,37.6328578,126.9291221,20.9
초등학교,서울수색초등학교,서울특별시 은평구 수색로16길 21,37.58497029999999,126.8954572,20.9
초등학교,서울소의초등학교,서울특별시 마포구 마포대로24길 42,37.5522106,126.9608226,20.8
초등학교,서울성원초등학교,서울특별시 마포구 월드컵로36길 34,37.5670857,126.9048783,20.8
초등학교,서울성서초등학교,서울특별시 마포구 성미산로7길 24,37.5604635,126.9114021,20.8
초등학교,서울성산초등학교,서울특별시 마포구 양화로3길 94,37.5532843,126.9110812,20.8
초등학교,서울서신초등학교,서울특별시 은평구 은평터널로 150,37.5923977,126.9075339,20.9
초등학교,서울서교초등학교,서울특별시 마포구 와우산로23길 20-27,37.5547819,126.9250399,20.8
초등학교,서울서강초등학교,서울특별시 마포구 독막로 113,37.54824929999999,126.9267501,20.8
초등학교,서울상지초등학교,서울특별시 마포구 월드컵로42길 30,37.5796005,126.8822538,20.8
초등학교,서울상암초등학교,서울특별시 마포구 월드컵북로 353,37.5760868,126.8921932,20.8
초등학교,서울상신초등학교,서울특별시 은평구 가좌로 361,37.597446,126.9052496,20.9
초등학교,서울불광초등학교,서울특별시 은평구 불광로 51,37.6127859,126.9309581,20.9
초등학교,서울북한산초등학교,서울특별시 은평구 대서문길 42-3,37.652294,126.9523279,20.9
초등학교,서울북성초등학교,서울특별시 서대문구 북아현로1나길 22,37.5592385,126.9519867,21.8
초등학교,서울북가좌초등학교,서울특별시 서대문구 거북골로19길 20,37.5778615,126.9077309,21.8
초등학교,서울미동초등학교,서울특별시 서대문구 충정로 52,37.5631257,126.9661023,21.8
초등학교,서울망원초등학교,서울특별시 마포구 방울내로5길 28,37.5607029,126.9010613,20.8
초등학교,서울마포초등학교,서울특별시 마포구 도화2길 64,37.5385766,126.9490889,20.8
초등학교,서울동교초등학교,서울특별시 마포구 월드컵로25길 86,37.5582866,126.9026591,20.8
초등학교,서울대조초등학교,서울특별시 은평구 연서로18길 17,37.6128914,126.9195816,20.9
초등학교,서울대은초등학교,서울특별시 은평구 통일로69길 12-15,37.611844,126.9262037,20.9
초등학교,서울대신초등학교,서울특별시 서대문구 이화여대2길 27,37.5579493,126.9476992,21.8
초등학교,서울녹번초등학교,서울특별시 은평구 녹번로1길 1,37.604156,126.9262948,20.9
초등학교,서울금화초등학교,서울특별시 서대문구 통일로 165,37.5686444,126.9631731,21.8
초등학교,서울구현초등학교,서울특별시 은평구 갈현로15길 51,37.6092825,126.9058435,20.9
초등학교,서울구산초등학교,서울특별시 은평구 서오릉로15길 16,37.61215809999999,126.9093323,20.9
초등학교,서울공덕초등학교,서울특별시 마포구 만리재옛길 13,37.5457281,126.954095,20.8
초등학교,서울고은초등학교,서울특별시 서대문구 모래내로 441,37.5846504,126.9434987,21.8
초등학교,서울갈현초등학교,서울특별시 은평구 연서로29길 31,37.6192549,126.9167168,20.9
초등학교,명지초등학교,서울특별시 서대문구 명지2길 32-20,37.5833752,126.9284343,21.8
초등학교,경기초등학교,서울특별시 서대문구 경기대로9길 10,37.5651532,126.9628648,21.8
초등학교,서울양원숲초등학교,서울특별시 중랑구 양원역로 95,37.6040289,127.1072605,20.4
초등학교,서울새솔초등학교,서울특별시 중랑구 신내역로1길 164,37.6180463,127.111391,20.4
초등학교,서울삼육초등학교,서울특별시 동대문구 회기로10길 63,37.5891804,127.0478661,21.6
초등학교,은석초등학교,서울특별시 동대문구 장안벚꽃로 205,37.5778873,127.0753241,21.6
초등학교,서울휘봉초등학교,서울특별시 동대문구 장안벚꽃로 309,37.5860882,127.0701328,21.6
초등학교,서울휘경초등학교,서울특별시 동대문구 망우로6길 48,37.5857748,127.0581642,21.6
초등학교,서울홍파초등학교,서울특별시 동대문구 고산자로 518,37.58631190000001,127.0396423,21.6
초등학교,서울홍릉초등학교,서울특별시 동대문구 회기로 90,37.5909267,127.0471277,21.6
